id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4648457879427551	,KkkBRDyxh,3299296702	,天门环保,【天门市生态环境局假期赴一线保生态环境安全】6月14日，农历五月初五，正值端午佳节之际，为吸取十堰市燃气爆炸事故教训，根据习近平总书记指示和李克强总理要求，按照省安委办、市安委会会议和省生态环境厅文件精神，天门市生态环境局成立生态环境领域安全生产检查工作专班，由局主要负责人带队，深入化工工业园区对生态环境领域重点企业进行了隐患排查整治。市生态环境局专班共检查湖北润驰环保科技有限公司、湖北成宇制药有限公司、天门楚天精细化工有限公司、天门澳锦化工有限公司、湖北华士通生物医药科技有限公司、湖北益泰药业股份有限公司6家企业，重点检查了危险废物存储、转运、处置等环节，督促正常运行治污设施、指导污染防治工作、加强环境隐患风险管控，做到底数清、情况清、问题清、责任清、措施清“5清”，消除安全隐患，防范环境安全风险。此外，市生态环境局为做好端午节期间生态环境安全工作，节前组织全市80余家危险废物产生企业、单位召开了节前危险废物规范化管理培训会议，同时部署安排了节日期间应急值守、应急监测、舆情跟踪和应急储备，做到了放假不放松、过节不脱节，切实管控了生态环境风险，维护了生态环境安全。,,,,0,0,0,2021-06-15 21:03,新版微博 weibo.com,	
4648457744154836	,KkkBEhqRu,1789594967	,山西青年报,#湖北十堰消防员吃着包子睡着了#辛苦了！6月13日，十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。向你们致敬！（湖北日报）L山西青年报的微博视频,,,,0,0,3,2021-06-15 21:02,微博视频号,	
4648457585826418	,KkkBoorIu,1563323381	,陈永博,安全无小事！十堰燃气爆炸事故，再一次为大家敲响警钟！肇庆城管将定期安检和排除隐患，加大力度打击取缔非法经营、储存、倒装和违规充装液化石油气的现象，坚决杜绝安全事故，确保人民用气安全。O燃气安全重于泰山！肇庆城管系统坚决守护人民安全，严查这些行为！,,,,2,2,3,2021-06-15 21:01,,	
4648444910108815	,KkkgX0sj5,3177867440	,奥勃龙国际AOBOLONG,@央视新闻@央视网@人民日报@新华社/苍天泪奔？天津2015特大火爆炸共亡165人消防员110人失联8又灾亡10人诃北爆炸案亡108襄阳酒店灾亡14人克拉玛依特大火亡325伤132洛阳大火亡309人江苏特重大爆炸亡78重伤76住院640人上海大火亡58伤70消防员2坠亡！6巨灾省市总队串联17省拒后11转关注！十堰燃气爆炸亡25,,,"央视新闻,央视网,人民日报,新华社",98,2,0,2021-06-15 20:11,360安全浏览器,3754113571656481	
4648444813647316	,KkkgNfiPG,2261390944	,云浮消防,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,1,4,6,2021-06-15 20:11,帅浮的Android,	
4648444624377892	,KkkguimTa,5985556229	,台风FM,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-15 20:10,微博视频号,	
4648444222775679	,KkkfQbE51,6393166009	,邓学平律师,#网友回忆十堰爆炸街道往事#来无影，去无息。这就是沉默无语的大多数。,,上海,,13,17,96,2021-06-15 20:08,iPhone 11 Pro Max,	
4648444221981474	,KkkfQ8jtg,3652540801	,遂宁市生态环境局,【遂宁市生态环境局第一时间贯彻落实全省环境安全工作视频会议精神】6月14日，生态环境厅召开视频会议，传达学习贯彻习近平总书记关于湖北省十堰市张湾区艳湖社区集贸市场燃气爆炸事故重要指示和李克强总理批示精神，传达学习彭清华书记关于大邑县邑丰食品厂数名工人坠入污水处理池事故的批示精神，贯彻落实当天上午黄强省长召开的全省安全生产工作电视电话会议精神，研究部署全省环境安全工作。厅党组书记、厅长王波主持会议并讲话。遂宁市生态环境局局党委书记、局长赵齐宣，在家班子成员，各科室（单位）负责同志以及各派出机构在遂宁分会场参加会议。省厅会议后，市生态环境局局党委书记、局长赵齐宣庚即安排部署遂宁环境安全工作。O遂宁市生态环境局第一时间贯彻落实全省环境安全工作视频会议精神,,,,0,0,0,2021-06-15 20:08,HUAWEI P20 Pro,	
4648444168243807	,KkkfKyAAD,1663937380	,财新网,【夜读精选TOP3】①国产动画制作能力提升人才困境难解；②端午旅游收入恢复至疫情前75%广深客流骤降；③图集丨十堰爆炸两天搜救13人均无生命体征遇难增至25人。财新网App专属新闻产品，精选财新网最有料，最优质内容，下载猛戳：O财新移动频道,,,,5,1,4,2021-06-15 20:08,微博 weibo.com,	
4648444028784080	,KkkfwAR8I,5637065453	,湖北新闻,【辛苦了，谢谢你们！】#湖北十堰天然气爆炸事故##直击十堰爆炸事故救援现场#O辛苦了，谢谢你们！,,,,0,0,6,2021-06-15 20:08,微博 weibo.com,	
4648443731509965	,Kkkf36kOh,1977407911	,淮南公安在线,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,9,2021-06-15 20:06,iPhone客户端,	
4648443597030570	,KkkePtuYi,7083537678	,雨中柏拉图,//@法治宕昌:【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！,,,法治宕昌,0,0,0,2021-06-15 20:06,iPhone客户端,4648433321247106	
4648443559021570	,KkkeLBQVc,6579033207	,乌兰浩特政法,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,9,12,13,2021-06-15 20:06,iPhone 12 Pro Max,	
4648443450499223	,KkkeB25RZ,2613391033	,mxwss本尊,十堰燃气爆炸事故已致25人死亡，亲历者讲述经历和救援O网页链接==该次事件，事故续的受伤者当中，经医疗器械检查（颅内积液，脑震荡出血~~~）等得诊！确诊者态下~自备得诊~答联系方式(通话）问诊等!!!!(务必！！尽快！！)在他乡异地是无法进行力所能及的~~~~~,,,,0,0,0,2021-06-15 20:05,分享按钮,	
4648443038930742	,KkkdVBtie,1097750105	,宕昌者鹏亮,//@法治宕昌:【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！,,,法治宕昌,0,0,0,2021-06-15 20:04,iPhone客户端,4648433321247106	
4648442661706500	,Kkkdk79Wc,6212532052	,吉林资讯广播,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-15 20:02,iPhone客户端,	
4648442565494750	,Kkkdan3r0,2119083587	,自贡共青团,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-15 20:02,Android,	
4648442490524637	,Kkkd32ctT,3204953344	,风动谁且问2013,//@吉林联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,吉林联通,0,0,0,2021-06-15 20:01,OPPO Reno4 SE 5G,4647924450987039	
4648442255639348	,KkkcFnF3e,6395287036	,真的笑尿了,#湖北十堰燃气爆炸已致25死#最新湖北十堰燃气爆炸事故已致25人死亡。目前，现场搜救和现场清理仍在进行。#今日热门#L真的笑尿了的微博视频,,,,0,0,2,2021-06-15 20:00,微博视频号,	
4648016918875714	,Kk98DBeYG,2316287671	,济源文明水利,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 15:50,iPhone客户端,	
4648016869590463	,Kk98yEeUT,6384956581	,谁干的,#十堰爆炸现场为菜市场#6月13日早晨6点30左右，湖北十堰市张湾区艳湖小区发生天然气爆炸，造成多人受困#今日热门#L谁干的的微博视频,,,,1,0,3,2021-06-14 15:50,微博视频号,	
4648016496299381	,Kk97XqqKV,7580775802	,运城联通网络保障中心畅鹏,责任央企//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-14 15:49,vivo智能手机,4647924450987039	
4648016482929070	,Kk97WchZ4,1497361375	,北京血管外科医生张望德,《北京消防紧急提醒：发现燃气泄漏，千万不要做这事》6月13日6时许，湖北十堰市张湾区艳湖社区集贸市场发生燃气爆炸事故，截至昨天下午，共造成12人死亡，138人受伤，其中重伤37人。O网页链接,,,,0,0,4,2021-06-14 15:49,百度App,	
4648016466937536	,Kk97Ut6LK,1750593625	,凤凰罗羽鸣,#湖北十堰燃气爆炸现场居民发声##十堰爆炸小区不止一次报修燃气泄漏#爆炸现场周边居民告诉我们的记者，说一年前就出现过燃气泄漏，当时曾报修过。这次爆炸前，也有闻到异味，已经请人来检查，有街坊说当时感觉不对报警了，但消防员赶到正勘查时就爆炸了#v光计划#@章三希L凤凰罗羽鸣的微博视频,,,章三希,159,111,554,2021-06-14 15:49,微博视频号,	
4648016348711703	,Kk97IAyjl,3846369911	,沭阳新声,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 15:48,HUAWEI nova 3,	
4648016054847224	,Kk97fkkZ2,3950481501	,魅力安定,国家卫生健康委派出紧急医疗救援专家组指导湖北省十堰市燃气管道爆炸事故卫生应急处置O国家卫生健康委派出紧急医疗救援专家组指导湖北省十堰市燃气管道爆炸事故卫生应急处置,,,,0,0,1,2021-06-14 15:47,新版微博 weibo.com,	
4648016021033131	,Kk97c4kLp,2312260485	,济源产城融合示范区审计局,『习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示』O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 15:47,HUAWEI Mate 20,	
4648016000586600	,Kk97a2sBi,3206115590	,固原消防,#十堰燃气爆炸现场事发前后对比#【消防动画—安全使用煤气灶】燃气灶给我们生活带来了很大的方便，但如果使用不当，会造成中毒、火灾等事故，为了避免事故的发生，我们一定要安全使用煤气灶。#全民素养提升V计划#L浙江消防的微博视频,,,,0,0,0,2021-06-14 15:47,微博视频号,	
4648015976204240	,Kk977q20o,3950481501	,魅力安定,应急管理部派工作组赴湖北省十堰市燃气爆炸事故现场指导救援O应急管理部派工作组赴湖北省十堰市燃气爆炸事故现场指导救援,,,,0,0,0,2021-06-14 15:47,新版微博 weibo.com,	
4648015941342225	,Kk9745DaN,2972503342	,江北检察,#法小牛微课堂#【#安全生产特大事故最高罚1亿元#，9月1日起施行】近日，全国人大常委会表决通过了关于修改《中华人民共和国安全生产法》的决定，将于2021年9月1日起施行。修改主要内容侧重健全安全生产责任体系，并加大了对违法行为的惩处力度。事故罚款由现行法规定的20万元至2000万元，提高至30万元至1亿元；对单位主要负责人的事故罚款数额最高可达年收入的100%。处罚方式上，由现行的先责令整改、拒不整改的再处罚款，修改为一经发现即责令整改并处罚款。L央视财经的微博视频#十堰燃气爆炸现场事发前后对比#,,,,0,0,0,2021-06-14 15:46,iPhone客户端,	
4648015782743163	,Kk96ObvCz,2310864303	,济源市林业局,『习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示』O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 15:46,小米10,	
4648015702526337	,Kk96GaBdn,6517080804	,法治历下,『习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示-新华网』O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示要求全面排查各类安全隐患切实保障人民群众生命和财产安全维护社会大局稳定为建党百年营造良好氛围李克强就救援工作作出批示,,,,0,0,0,2021-06-14 15:46,iPhone客户端,	
4648015489665355	,Kk96kEyoP,2596627515	,都江堰市市场监管局,『习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示』O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,1,0,0,2021-06-14 15:45,HUAWEI P20 Pro,	
4647943850688535	,Kk7eN2T7p,2286974611	,龙江消防,央视总台记者抵达湖北十堰燃气爆炸核心现场。#火焰蓝守护平安##十堰爆炸事故已致11人死亡##点赞逆行者#视频来源@央视新闻L龙江消防的微博视频,,哈尔滨,央视新闻,13,7,19,2021-06-14 11:00,iPhone客户端,	
4648015262385699	,Kk95Ya0D1,6020658951	,时光茫然,//@重庆南川熊成珍://@徐文胜2019k://@中华龙会://@人民执法监督员:#十堰天然气爆炸##强哥案件播报#,,,"重庆南川熊成珍,徐文胜2019k,中华龙会,人民执法监督员",0,0,0,2021-06-14 15:44,Redmi Note 8 Pro四摄,4647943850688535	
4648015221230226	,Kk95U5a2m,2129452154	,三峡日报,【秭归紧急排查燃气行业安全隐患】6月13日，十堰市张湾区艳湖社区集贸市场燃气爆炸事故发生后，秭归县市场监管局高度重视，第一时间召开紧急会议，安排部署安全排查和整治工作，通知各乡镇监管所在全县范围内开展燃气充装站、代换点、燃气使用单位隐患大排查。此次检查重点对科力生、恒安、中燃、云林、鸿发5家燃气企业燃气充装行为、特种设备状况、液化气瓶安全等进行全面排查，对全县16家液化气置换点及燃气使用单位开展全面检查。同时，加强燃气安全知识宣传，提高全民安全用气意识，强化突发事件应急处置能力。下一步，将继续扩大整治排查范围，开展特种设备（燃气）专项整治，加强压力管道监测、维护和巡查，全面督促天然气压力管道使用单位落实安全生产主体责任，严查不按规定实施气瓶实名制管理的行为；加强燃气用具、链接软管、减压阀和燃气泄露报警装置等安全隐患排查治理，切实保障人民群众生命财产安全，坚决遏制事故发生。（三峡日报全媒记者何宝喜、通讯员特监股）,,,,0,0,4,2021-06-14 15:44,iPhone客户端,	
4648015170109856	,Kk95P0szS,3468372884	,商南县人民法院,#法治新闻速览#【6月12日，全国铁路发送旅客1211.7万人次，加开旅客列车889列】①应急管理部13日派工作组赴湖北省十堰市燃气爆炸事故现场指导救援。②广州60架无人机高空喊话提醒市民戴好口罩。③男子找民警管教儿子被查出酒驾。④百岁奶奶嫌玩具熊眼睛小魔性改造。,,,,0,0,0,2021-06-14 15:43,nova8Pro我由我掌镜,4647929258443393	
4648015144423276	,Kk95MiyHa,6382825054	,于辞楼,//@北国佳人李春姬://@理性的白痴://@Edenms-:十堰41厂集贸市场煤气爆炸，血库告急，急需用血，请广大市民积极献血，献血地点：五堰献血屋，六堰献血屋，太和医院献血屋，张湾中商百货献血车，红卫献血车。,,,"北国佳人李春姬,理性的白痴,Edenms-",0,0,0,2021-06-14 15:43,OPPO Reno5 Pro 5G,4647572041892179	
4648015086224260	,Kk95Gq7di,5991603279	,谢家集区人民政府发布,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O网页链接,,淮南,,0,0,0,2021-06-14 15:43,iPhone客户端,	
4648056551901824	,Kkaaz7YKA,2645433760	,台州临海消防,【遇到爆炸如何做好防护？】#十堰发生燃气爆炸事故#爆炸一旦发生，常常会带来巨大的伤害。如果不幸遇到爆炸，是要原地观望还是赶紧逃离现场？戳视频，几条实用的应急技能关键时刻能保命！#点赞逆行者##消防云课堂#@国家应急广播@中国消防L国家应急广播的微博视频L国家应急广播的微博视频,,,"国家应急广播,中国消防",4,2,2,2021-06-14 18:28,iPhone客户端,	
4648056446783282	,KkaaossDM,1743910121	,龙城鹤舞,十堰发生燃气爆炸事故湖北省委书记应勇作出批示委派省长王忠林赶赴现场组织救援O网页链接,,,,0,0,0,2021-06-14 18:27,iPhone客户端,	
4648056407982771	,KkaakxuGn,3166291610	,知音彝岩平平淡淡才是真_349,湖北十堰发生燃气爆炸事故，已致12人死亡、37人重伤O网页链接,,,,0,0,0,2021-06-14 18:27,科普中国,	
4648056387797021	,KkaaiwImp,2293807653	,0088oo,我在看：【小视频|李梓萌：中央就湖北十堰爆炸事故对各地各部门发出重要提醒……】#跟新浪看热点#L李梓萌：中央就湖北十堰爆炸事故对各地各部门发出重要提醒……,,,,0,0,0,2021-06-14 18:27,新浪新闻客户端,	
4648056279272585	,Kkaa7CUdP,6439567130	,山谷20999,6月13日，十堰燃气爆炸事故致12死138伤，#173名消防指战员现场救援，事故原因正在调查##快手#@快手L四川观察的快手视频,,,快手,0,0,0,2021-06-14 18:27,快手,	
4648056195125790	,Kka9Zlvs2,3789629662	,巴中人社,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 18:26,HUAWEI Mate 30,	
4648056051996495	,Kka9L8nnx,3927297078	,谢谢谢成雨,湖北十堰发生燃气爆炸事故，已致12人死亡、37人重伤O网页链接,,,,0,0,0,2021-06-14 18:26,科普中国,	
4648056010051932	,Kka9H0dvC,6779554797	,那是宝贝呀,#十堰燃气爆炸现场事发前后对比#🙏🙏,,,,0,0,0,2021-06-14 18:26,英子小尾巴Android,	
4648055972562477	,Kka9DaKCh,1737737970	,新民晚报新民网,【国务院安委会决定对湖北十堰燃气爆炸事故查处进行挂牌督办】记者今天从应急管理部获悉，湖北十堰燃气爆炸事故发生后，国务院安委办、应急管理部持续调度现场救援处置进展，立即派出由应急管理部领导带队的工作组赶赴现场指导事故处置工作，要求做细做实搜救工作，切实做好伤员救治，尽最大努力减少伤亡；彻查事故过程和原因，依法依规严肃追责。国务院安委会决定对该起事故查处进行挂牌督办。应急管理部已联合住建部等部门推动各地区全面摸排使用燃气的集贸市场、餐饮等生产经营单位底数，尽快安装燃气泄漏报警装置等，切实解决影响燃气安全突出问题，坚决防范遏制类似事故发生。via新民晚报O国务院安委会决定对湖北十堰燃气爆炸事故查处进行挂牌督办,,,,1,0,1,2021-06-14 18:26,微博 weibo.com,	
4648055956050540	,Kka9Bpo1m,5462020226	,海南琼中消防,#十堰燃气爆炸现场事发前后对比#【消防动画—安全使用煤气灶】燃气灶给我们生活带来了很大的方便，但如果使用不当，会造成中毒、火灾等事故，为了避免事故的发生，我们一定要安全使用煤气灶。#全民素养提升V计划#L浙江消防的微博视频,,,,0,0,0,2021-06-14 18:25,微博视频号,	
4648055926952694	,Kka9ytaIe,5396094153	,大众日报,【#国务院安委会挂牌督办十堰爆炸事故#】6月14日，国务院安委办、应急管理部召开全国安全防范工作视频会议，对当前安全防范工作进行再部署。湖北十堰燃气爆炸事故发生后，国务院安委办、应急管理部立即派出由应急管理部领导带队的工作组赶赴现场指导事故处置工作，要求做细做实搜救工作，切实做好伤员救治，尽最大努力减少伤亡；彻查事故过程和原因，依法依规严肃追责。国务院安委会决定对该起事故查处进行挂牌督办。,,,,0,0,1,2021-06-14 18:25,,	
4648055468721387	,Kka8OAAPx,1717833412	,华商报,【#国务院安委会挂牌督办十堰爆炸事故#】6月14日，国务院安委办、应急管理部召开全国安全防范工作视频会议，对当前安全防范工作进行再部署。湖北十堰燃气爆炸事故发生后，国务院安委办、应急管理部立即派出由应急管理部领导带队的工作组赶赴现场指导事故处置工作，要求做细做实搜救工作，切实做好伤员救治，尽最大努力减少伤亡；彻查事故过程和原因，依法依规严肃追责。国务院安委会决定对该起事故查处进行挂牌督办。,,,,2,0,7,2021-06-14 18:24,微博 weibo.com,	
4648055243276660	,Kka8sdKpm,2872946954	,仲恺发布,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 18:23,HUAWEI P30 Pro,	
4648054987427387	,Kka82vacz,3927297078	,谢谢谢成雨,湖北十堰发生燃气爆炸事故，已致12人死亡、37人重伤O网页链接,,,,0,0,0,2021-06-14 18:22,科普中国,	
4648054781902940	,Kka7I7Z2A,3212778071	,手机用户3212778071,湖北十堰、燃气爆炸事件：分析有可能是抢修队惹的祸_手机搜狐网#360浏览器#O湖北十堰、燃气爆炸事件：分析有可能是抢修队惹的祸,,,,0,0,0,2021-06-14 18:21,360安全浏览器手机版,	
4648054709292293	,Kka7ACZlH,3927297078	,谢谢谢成雨,湖北十堰发生燃气爆炸事故，已致12人死亡、37人重伤O网页链接,,,,0,0,0,2021-06-14 18:21,科普中国,	
4648054663676403	,Kka7wfqoP,3985903521	,城市客厅玄武门,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示来源：中国政府网审核：董春燕郭旭发布：刘冰青O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-14 18:20,iPhone客户端,	
4648054656079040	,Kka7vpvr2,6379785415	,忻州渠道中心王彦廷,//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-14 18:20,HUAWEI Mate 9,4647924450987039	
4648054650572284	,Kka7v2oSo,5979277836	,一些奇怪视频,#十堰燃气爆炸现场居民发声#6月13日湖北十堰发生燃气爆炸事故多人受困当地市民排长队献血#今日热门#O网页链接,,,,0,0,1,2021-06-14 18:20,微博视频号,	
4648054232452360	,Kka6PahYc,6502773506	,运城联通绛县综合部王红斌,//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-14 18:19,荣耀20 PRO,4647924450987039	
4647973914414502	,Kk81hiwpE,3885795212	,金台法院,#十堰消防员叮嘱4遍小心受困群众的腰#【湖北十堰消防员救出一名被困群众4次焦急叮嘱：小心他的腰！】13日6时许，湖北省十堰市张湾区艳湖社区集贸市场发生燃气爆炸事故，截至目前共造成12人死亡，138人受伤，其中重伤37人。十堰市消防救援支队指战员在事故市场工作人员的协助下成功救出一名被困群众，紧急送往医院救治。期间消防员不断叮嘱救援人员：“注意他（伤者）的腰！”L海客新闻的秒拍视频,,,,0,0,1,2021-06-14 12:59,iPhone客户端,	
4647973869322730	,Kk81cD7gC,1774481472	,骑着凤凰啃馒头,湖北十堰发生燃气爆炸事故，已致12人死亡、37人重伤O网页链接,,,,0,0,0,2021-06-14 12:59,科普中国,	
4647973860673777	,Kk81c2Phn,7594388369	,居善地心善渊_56789,金牌保障//@山东联通:湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作,,,山东联通,0,0,0,2021-06-14 12:59,iPhone客户端,4647924450987039	
4647973613735416	,Kk80NfFKE,5710559612	,东方红人民检察,【湖北#十堰爆炸事故已致11人死亡#37人重伤】#十堰天然气爆炸#6月13日6点30分左右，湖北十堰张湾区艳湖小区发生天然气爆炸，据央视新闻最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。#湖北十堰燃气爆炸现场居民发声#L时间视频的微博视频http://mapi/006P1P7Mly1grgj6ro6yuj30sd0azt9d,,,,25,144,266,2021-06-14 12:58,微博视频号,	
4647973482402024	,Kk80Aa4Sk,5156648270	,白银区检察院,【湖北#十堰爆炸事故已致11人死亡#37人重伤】#十堰天然气爆炸#6月13日6点30分左右，湖北十堰张湾区艳湖小区发生天然气爆炸，据央视新闻最新消息，截至上午11时，前方现场救援指挥部搜救出144人，目前均在医院接受救治，其中重伤37人，死亡11人。#湖北十堰燃气爆炸现场居民发声#L时间视频的微博视频http://mapi/006P1P7Mly1grgj6ro6yuj30sd0azt9d,,,,0,1,2,2021-06-14 12:58,微博视频号,	
4451141842603645	,IlsqQaVkh,1531623004	,智慧太空,我发表了头条文章:《问题汇总》O问题汇总,,,,135,5,0,2019-12-19 09:19,荣耀7C 人脸识别双摄,	
4647973424469422	,Kk80uiKHs,1531623004	,智慧太空,问题导向000131：爱因斯坦曾经说过发现问题比解决问题更重要。类似十堰燃气爆炸在几十年前意大利的街道也曾经发生过。前事不忘后事之师。我们肯定有应急预案，那我轻轻的问一句我们的各行各业有没有专职安全员？专门对主管领导负责。,,,,6,1,0,2021-06-14 12:58,微博 HTML5 版,4451141842603645	
4647973378066112	,Kk80pxQmA,3720985034	,爱gucci巴宝莉dior罗意威短袖,离开天星城，谁也不能进来！”叶天道大声喝道。“我同意！”沈星媱道。“绝对不能让他逃出去。”“大家放心，此人插翅难飞，我就gucci双G互扣印花logo短袖不相#什么是对货币和财富的正确认知##哪些情节让你瞬间有了剧怒症##十堰天然气爆炸的背后#,,,,0,7,3,2021-06-14 12:57,iPhone XS Max,	
4647973365482343	,Kk80on0cT,7096954391	,小叽麻薯馆·,#十堰天然气爆炸#😢😢😢,,,,0,8,3,2021-06-14 12:57,realme X全屏敢越级,	
4647973341102732	,Kk80m4CS0,1803056355	,爱过知情重M,"三菱重工中央空调的售后电话【全国统一网点400官方客服热线)全国各点售后服务故障报修预约网点统一受理平台维修过的电器，力求做到每户回访。还配备多辆服务车辆随时待命，可实现市区全天候到户服。?◥三菱重工中央空调的售后电话也是非常完善的，当前人们生活中有着很广泛的使用，在品质方面有很好的保障制冷效果也是十分显著。#被中华文化惊艳到的瞬间#，肺炎患者求助三菱重工中央空调的售后电话去无法识别。五月天的人穿冬天的衣服;在晚上听到欢乐颂。掌舵的月球的潮汐,因为晚上没☞三菱重工中央空调的售后电话|三菱重工中央空调的售后电话|三菱重工中央空调的售后电话☞有听到赞美上帝唱歌,我很生气的脸白,空气中充满了水分,人与人之间只要你接的关键#毕业旅行安排上了#，赖,我是主人?我有这样一个妻子吗?我在做梦,或者只是从梦中醒来☂三菱重工中央空调的售后电话|三菱重工中央空调的售后电话|三菱重工中央空调的售后电话☂了吗?我现在没睡着;我明白了,我听,我要说话;我闻到一阵香味,我觉得柔软的东西。哦,我真的怀孕了#十堰天然气爆炸的背后#",,,,0,19,19,2021-06-14 12:57,微博 weibo.com,	
4647971943617605	,Kk7Y6fb6t,6321540324	,深圳卫视深视新闻,#燃气泄漏别做这件事#【小心！发现燃气泄漏，千万不要做这件事！】6月13日6时许，湖北十堰市张湾区艳湖社区集贸市场发生燃气爆炸事故，截至当天下午，共造成12人死亡，138人受伤，其中重伤37人，另有部分群众不同程度受伤。燃气使用安全不容小觑。当空气中天然气浓度达到5%~15%的时候，遇到明火便会发生爆炸。那么，居民在使用燃气时应该注意哪些问题，遇到燃气泄漏应该怎么做？#湖北十堰燃气爆炸现场航拍画面#O小心！发现燃气泄漏，千万不要做这件事！,,,,5,2,6,2021-06-14 12:52,微博 weibo.com,	
4647973336125729	,Kk80lpHA5,1390479252	,蚁步,#十堰天然气爆炸#高度科技文明，不小心利用也是双刃剑,,,,0,0,0,2021-06-14 12:57,Android,4647971943617605	
4647973290776047	,Kk80h3fST,2258223873	,合肥新闻频道,【#国家卫健委派出专家组赴湖北十堰#】据国家卫健委官网，2021年6月13日6时40分，湖北省十堰市张湾区艳湖市场发生一起燃气管道爆炸事故，造成重大人员伤亡。国家卫健委13日中午已派出国家级医疗专家组赴湖北省十堰市。国家级医疗专家组由北京积水潭医院和北京大学第六医院的6名专家组成，包括烧伤科、重症医学科、心理科各2名，专家组组长由北京积水潭医院烧伤科主任沈余明担任。国家级医疗专家组抵达当地后，立即会同省、市两级专家成立联合专家组，对所有伤员逐一进行会诊评估，并重点强化37名重伤员的医疗救治。（新华网）,,,,0,0,0,2021-06-14 12:57,iPhone客户端,	
