id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4648131634139074	,Kkc7FhmLg,1642634100	,新浪科技,#燃气爆炸能预判吗#【“燃气泄露”如何处理？如何才能做到安全用“气”？】6月13日6时40分许，湖北#十堰天然气爆炸#。截至目前，本次事故已经造成25人死亡，目前现场搜救仍在继续。在各种燃气爆炸事件中，罪魁祸首往往是“燃气泄漏”，那么燃气泄露怎么查？闻、看、涂、听、测后，如果出现异常，就需要警惕了。发现泄露后怎么办？如何才能做到安全用“气”？@新京报动新闻L新京报动新闻的微博视频,,,新京报动新闻,32,6,33,2021-06-14 23:26,微博视频号,	
4648719930885421	,Kkrqx3IkZ,2646519627	,梦铁犀228,//@gangxuelaobing:湖北#十堰天然气爆炸#。截至目前，本次事故已经造成25人死亡，目前现场搜救仍在继续。在各种燃气爆炸事件中，罪魁祸首往往是“燃气泄漏”，那么燃气泄露怎么查？闻、看、涂、听、测，这是实验室的办法。发现泄露后还能安全用“气”？管理者查的人责任重大，不能说一套做一套，欺骗地,,,gangxuelaobing,0,0,0,2021-06-16 14:24,OPPO A9,4648131634139074	
4648719548679964	,KkrpUAq3q,5981241481	,子书若水08,江西省印发紧急通知　6月发生安全事故一律提级调查　　为深刻汲取湖北省十堰市张湾区艳湖社区集贸市场燃气爆炸等事故教训，6月14日，省安委会印发《关于认真贯彻落实习近平总书记重要指示精神扎实开展危险化学品等重点行业领域安全大检查隐患大排查的紧急通知》，在全省部署开展为期一个月的重点行业领域安全大检查、隐患大排查，坚决防范重特大事故发生。　　《通知》要求，凡是在6月份发生生产安全事故的，一律提级调查，依法从严从重从快处罚，严肃追究有关责任人责任；涉事企业一律停产停业整顿，经有关监管部门严格验收后方能恢复生产。,,,,0,0,0,2021-06-16 14:22,微博 weibo.com,	
4648719188759641	,KkrpkAKMx,3943290048	,敏姐谈论军事,中国军人【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,1,0,1,2021-06-16 14:21,中国军人超话,	
4648718840367010	,KkroM1xtw,6849915621	,江苏政法,【紧急部署！#江苏全面排查燃气安全隐患#】湖北十堰发生燃气爆炸事故后，江苏紧急部署，全面排查燃气安全隐患。在南京，燃气公司对重点单位的燃气入户管线进行了逐一检查，主要排查漏点、管线腐蚀等情况，各大餐饮店的钢瓶及燃器具也成为检查重点。各地燃气企业还开展了安全演练，提升应急处置能力。L江苏新闻的微博视频,,,,9,8,3,2021-06-16 14:20,微博视频号,	
4648718383715250	,Kkro2fAvo,5715001158	,彭国珩,#腾讯新闻#湖北十堰市张湾区燃气爆炸事故已致25人死亡O湖北十堰市张湾区燃气爆炸事故已致25人死亡来自@腾讯新闻,,,腾讯新闻,0,0,0,2021-06-16 14:18,腾讯新闻客户端,	
4648718135463183	,KkrnDmVdR,3210953330	,丽水检察,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 14:17,微博视频号,	
4648707234463923	,Kkr63iJgL,7605286463	,兮兮纯甄酸奶kindle,//@广东联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,广东联通,0,0,0,2021-06-16 13:33,HUAWEI Mate 9,4647924450987039	
4648707159232772	,Kkr5VCJRG,7593501643	,阿露KTVJJ,//@广东联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,广东联通,0,0,0,2021-06-16 13:33,又轻又薄的小米5c,4647924450987039	
4648707036810845	,Kkr5JszOl,2298116237	,韩德强2018,貌似产品销售，实则金融诈骗。看手法，和东北蚁力神骗局一样，都是地方政府官员被收买，明星代言，受骗者贪小利而遭大祸。其社会危害远远大于十堰燃气爆炸事故。奇怪的是，受害人呼吁多年，俨然成网络一景，却迟迟得不到重视解决。建党百年之际，有关部门还要继续打哑迷吗？,,,,65,66,574,2021-06-16 13:33,HUAWEI Mate 30 5G,4613491505236080	
4648706824212224	,Kkr5ohFN6,7586830926	,君航人力集团,#十堰天然气爆炸的背后#安全问题是大问题,,,,0,0,0,2021-06-16 13:32,微博搜索,	
4648706005272432	,Kkr44m7Be,3975786640	,石河子消防,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！#宝藏蓝V激励计划##点赞逆行者#L湖北日报的微博视频,,,,1,3,4,2021-06-16 13:29,微博视频号,	
4648705989280170	,Kkr42CWca,1824120211	,平安大同,//@大同政法:#十堰爆炸事故调查组成立##十堰燃气爆炸已致25人死亡#【如何安全使用燃气？】,,,大同政法,2,0,0,2021-06-16 13:28,新版微博 weibo.com,4648395894951973	
4648705754138339	,Kkr3Fhmzp,3659940762	,江苏司法行政在线,#小司推送#【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,2,0,0,2021-06-16 13:28,微博视频号,	
4648705615989085	,Kkr3rp829,6204090858	,仁者所向,我一直在捉摸着，微博及热搜这几天好像算平静，云南大象往何方，人们在跟随央视镜头期目以待，还有湖北十堰的爆炸事件也是没办法的了，偶尔那个高考后跳江的人也许人们感觉不太新鲜了，然而半途上刹也一个王思聪，颠覆的不是富二代形象，而是年轻一代部分富人的综合素质而涵养，怎么不把这些思维和精力运用到为国为民的实事上呢，我们的国家我们的人民多么需要一些做实事的有实力的人啊,,,,0,1,0,2021-06-16 13:27,iPhone客户端,	
4648705414927282	,Kkr37kFOi,7510272561	,南宁大桓宇洗涤设备有限公司,#钦州烘干机设备#电脑板和变频器故障处理，平时要对电脑板和变频器的空间进行灰尘的清理，保持室内干燥通风。变频器故障一般都有代码显示，可根据故障代码进行处理。洗涤设备厂家主营产品涉及了干洗店设备，大中小型洗衣房设备，洗涤厂设备等应用领域，产品包括了石油干洗机，四氯乙烯干洗机，多溶剂干洗机，变频洗脱机，工业水洗机，商用洗衣机，小型干衣机，工业烘干机，大型熨平机，工业烫平机，折叠机，送布机，展布机，洗衣龙设备，隧道洗衣机，洗衣房集成系统等。#十堰天然气爆炸的背后#，#钦州烘干机设备#怎么操作，大多数情况下，洗涤设备厂家已经出厂调试好机器，客户只需要按照说明书进行手动或者自动运行即可。#下一个一线城市在哪#，#钦州烘干机设备#品牌排行榜中也可以看出，前几名都是正规大品牌生产厂家，他们的产品质量好，也很全面，一般产品涉及了干洗店设备，大中小型洗衣房设备，洗涤厂设备等应用领域，产品包括了石油干洗机，四氯乙烯干机，多溶剂干洗机，变频洗脱机，工业水洗机，商用洗衣机，小型干衣机，工业烘干机，大型熨平机，工业烫平机，折叠机，送布机，展布机，洗衣龙设备，隧道洗衣机，洗衣房集成系统等。#方媛跳舞##天问一号完成深空机动##赵丽颖切肉切到手抖##如何看待河南卫视接连出圈#L南宁大桓宇洗涤设备有限公司的微博视频,,,,0,0,0,2021-06-16 13:26,微博视频号,	
4648704244452023	,Kkr1eiGaP,5885640466	,广西反邪教,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,1,1,3,2021-06-16 13:22,微博视频号,	
4648703820303600	,Kkr0y1gYM,6603208590	,散户小非莱,#十堰天然气爆炸#希望人员平安🙏,,,,0,0,0,2021-06-16 13:20,360安全浏览器,	
4648703740873815	,Kkr0q3FjN,6349231148	,地评线,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,2,2,2,2021-06-16 13:20,社会综合 · 视频社区,	
4648703237032011	,KkqZBtvlx,1751714412	,新安晚报,【紧急通知！即日起#安徽开展城镇燃气安全隐患再排查再整治#】安徽省住建厅日前发布紧急通知，即日起在全省范围内开展城镇燃气安全隐患再排查再整治，重点排查密集公共场所内燃气管道腐蚀、漏气等情况，管道燃气使用场所及城市地下空间通风情况，燃气在线监测、报警器安装及运营情况等安全隐患。（图为湖北#十堰发生燃气爆炸事故#）O紧急通知！即日起安徽省开展城镇燃气安全隐患再排查再整治,,,,1,1,3,2021-06-16 13:18,微博 weibo.com,	
4648702775656535	,KkqYRnJwr,3613529145	,芜湖日报社,【我市部署安全隐患大排查大整改】湖北十堰市“6·13燃气爆炸事故”牵动了全国人民的心，国务院安委会对事故查处进行挂牌督办。针对此次事故，我市已部署行动起来，各个部门进行安全隐患大排查大整改，坚决防范重大突发事件发生。事故发生当日，芜湖市市场监管局下发了特种设备领域安全工作的紧急通知，督促特种设备使用单位开展全面自查和维保养护，重点督促燃气特种设备使用单位落实安全主体责任，做到重点场所每日巡查、重点部位每日巡防；督促相关检验机构做好技术服务保障，落实“报检必检”“应检尽检”；开展专项监督检查，对重点区域的压力管道、锅炉压力容器、客运索道、大型游乐设施等特种设备的使用情况采取明察暗访、突击检查、回头检查、交叉检查等多种方式进行。记者从芜湖市应急管理局获悉，针对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故，各级领导都作出重要批示，要求各地各相关部门深刻汲取事故的教训，坚决防范重大突发事件发生，坚决遏制重特大事故发生，切实保障人民群众生命和财产安全。目前，我市有关部门已经行动起来，聚焦危化品、煤矿、非煤矿山、建筑施工、道路交通、河湖水库等重点领域，聚焦校园、商场、景区、集贸市场、文娱场所等人员密集场所，聚焦台风、暴雨、山洪、泥石流、山体滑坡等自然灾害，开展一次安全生产隐患大起底大排查大整改，完善相关应急预案，切实把人民至上、生命至上理念落到实处。,,,,0,0,0,2021-06-16 13:16,360安全浏览器,	
4648702230136489	,KkqXZ0zvr,1842106923	,爱锦州官方微博,爱锦州【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频#钟薛高是智商税还是物有所值##报志愿选大学还是选专业##爱发朋友圈是一种炫耀吗##家庭中育儿观念不同要妥协吗##碰瓷海底捞男子该受到什么惩罚##工作每天摸鱼要不要离职##如何评价王思聪和孙一宁的爱恨情仇##要去一线城市读大学吗#（全媒体编辑：李怡芳来源：人民日报）,,,,0,0,0,2021-06-16 13:14,微博视频号,	
4648701169504525	,KkqWgDSyN,6372394215	,羔羊_prestige,发布了头条文章：《湖北十堰爆炸惨烈现场曝光：那个我最熟悉的人，再也不会回来了》O湖北十堰爆炸惨烈现场曝光：那个我最熟悉的人，再也不会回来了,http://t.cn/A6VkpOLC,,,0,0,0,2021-06-16 13:09,微博 weibo.com,	
4648700218182233	,KkqUJykzv,2241948204	,三秦青年,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,2,2021-06-16 13:06,微博视频号,	
4648700096547909	,KkqUxrtpr,5974641063	,林颜黛子,十堰天然气爆炸的背后,,,,0,0,0,2021-06-16 13:05,三星A60黑瞳全视屏,4648489604088885	
4648700074792030	,KkqUvk6CO,2955178631	,HY花语,#湖北十堰燃气爆炸事故#湖北十堰燃气爆炸事故已致25人死亡。这不是一个冷冰冰的数字，这是一个个鲜活的生命！希望这样的事故永不再发生。愿逝者安息，生者平安！🙏🙏每次灾难，消防员和搜救犬都是第一时间奋战在搜救第一线，你们辛苦了！致敬！消防员和无言的战友。LHY花语的微博视频,,,,4,3,15,2021-06-16 13:05,iPhone客户端,	
4648699898893623	,KkqUdBjDx,5331173004	,薛城区检察院,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L薛城区检察院的微博视频,,,,0,0,0,2021-06-16 13:04,微博视频号,	
4648623163835663	,KkoUsg5Px,6167691229	,眉山天府新区,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 07:59,微博视频号,	
4648622715306528	,KkoTJmgta,6809859956	,用户0953010157,#湖北省应城市东马坊##湖北省应城市东马坊#湖北十堰爆炸都出蘑菇云了L用户0953010157的微博视频,,北京·西三旗,,0,0,0,2021-06-16 07:58,微博视频号,	
4648621959808869	,KkoSvF9Jz,5191304317	,江门城管,江门市城管局召开城镇燃气安全生产分析研判会6月15日上午，市城管局党组书记、局长赖惠镇主持召开城镇燃气安全生产分析研判会，深入学习贯彻习近平总书记重要指示精神，贯彻落实李克强总理批示及省、市安全生产工作视频会议部署要求，深刻汲取湖北十堰“6·13”燃气爆炸事故教训，认真研判当前安全生产形势，分析燃气领域安全隐患问题短板，结合我市实际研究排查整治措施，对下一步工作进行部署。详情请点击：O市城管局召开城镇燃气安全生产分析研判会,,,,0,0,0,2021-06-16 07:55,微博 weibo.com,	
4648621906070606	,KkoSqptf0,2200140524	,襄阳消防,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,3,2021-06-16 07:54,微博视频号,	
4648621767134264	,KkoSctVWM,2643743024	,陕西新鲜事儿,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,1,0,2021-06-16 07:54,微博视频号,	
4648621666206530	,KkoS2q2Bk,2765401543	,诗路乀,【勇士们，辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。向英雄们致敬！L湖北日报的微博视频,,,,0,2,5,2021-06-16 07:53,推文超话,	
4648620886330625	,KkoQMqySR,7337927668	,灿烂8633,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频🍎,,,,0,0,0,2021-06-16 07:50,社会综合 · 视频社区,	
4648620705450891	,KkoQumS1B,1422039915	,心随笔走我做主,十堰燃气爆炸，是否也有人为因素？是否有人对此负责？20多名生命，多少个家庭。安全生产什么时候也不能放松？,,,,0,0,1,2021-06-16 07:50,vivo X60 蔡司影像,	
4648620698372832	,KkoQtz89G,5182163938	,建德检察,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！via.湖北日报L湖北日报的微博视频,,杭州·红枫花园,,1,6,4,2021-06-16 07:50,微博视频号,	
4648620693391700	,KkoQteekQ,6501404029	,东风汽车sh600006,东风汽车sh600006中国燃气(00384)：湖北省十堰市燃气爆炸事故原因不明6月16日起复牌，点击链接查看更多->O中国燃气(00384)：湖北省十堰市燃气爆炸事故原因不明6月16日起复牌,,,,0,0,0,2021-06-16 07:50,微博股票,	
4648620575949389	,KkoQhoXHT,2671670131	,平安诸暨,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,2,0,3,2021-06-16 07:49,iPhone客户端,	
4648620517753521	,KkoQbwx2N,3520174977	,uyang35,#十堰天然气爆炸的背后##重启之极海听雷#快一点成为那个在他需要的时候你可以给他帮助的人吧,,,,0,0,0,2021-06-16 07:49,微博 weibo.com,	
4648620270289039	,KkoPN1dbV,3042118660	,浙江消防,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,4,14,24,2021-06-16 07:48,iPhone客户端,	
4648620240143917	,KkoPK0Brf,2810632993	,杭州检察,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！via.湖北日报L湖北日报的微博视频,,,,0,2,2,2021-06-16 07:48,Android,	
4648620181947118	,KkoPE8ax8,7332185848	,icc崽崽儿,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频🤝,,,,0,0,0,2021-06-16 07:48,社会综合 · 视频社区,	
4648620051924525	,KkoPr84EJ,2484630221	,乐语王敏76,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频🙏,,,,0,0,0,2021-06-16 07:47,社会综合 · 视频社区,	
4648619963318473	,KkoPidVhL,7337514456	,快乐的小草26,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频🤟,,,,0,0,0,2021-06-16 07:47,社会综合 · 视频社区,	
4648619544937568	,KkoOCkIuc,7338111643	,贪吃的猪猪a,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频😭,,,,0,0,0,2021-06-16 07:45,社会综合 · 视频社区,	
4648619410196997	,KkoOp0Pfn,7577455938	,晋城联通人力王芳,//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-16 07:44,HUAWEI P20,4647924450987039	
4648619283579242	,KkoOcf17I,2626484933	,北京积水潭医院,北京积水潭医院6名专家赴湖北十堰参加燃气爆炸紧急医疗救援O北京积水潭医院6名专家赴湖北十堰参加燃气爆炸紧急医疗救援,,北京·西直门,,0,0,3,2021-06-16 07:44,nova7Pro你在焦点在,	
4648607963939510	,KkovWgwQu,2179619351	,奋斗生活自己,湖北省委省政府成立十堰市艳湖社区集贸市场燃气爆炸事故调查组O网页链接,,,,0,0,0,2021-06-16 06:59,iPhone客户端,	
4648607951880961	,KkovV7Tk5,7278478748	,一线近探,辛苦了#湖北十堰消防员吃着包子睡着了#6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 06:59,微博视频号,	
4648607854626272	,KkovLjpvi,2257164244	,湘西联通,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,8,8,8,2021-06-16 06:59,微博视频号,	
4648607849907605	,KkovKFzq5,1055690885	,BG6TUI,湖北省委省政府成立十堰市艳湖社区集贸市场燃气爆炸事故调查组O网页链接,,,,0,0,0,2021-06-16 06:59,学习强国客户端,	
4648607661949675	,Kkovs8bcn,2537441860	,正义随州,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！#风恬月朗#晚安，。via.湖北日报L湖北日报的微博视频,,,,0,6,3,2021-06-16 06:58,微博视频号,	
4648607318541727	,KkouTzQ5N,2121992655	,溪西daisy,湖北省委省政府成立十堰市艳湖社区集贸市场燃气爆炸事故调查组O网页链接,,,,0,0,0,2021-06-16 06:56,iPhone客户端,	
4648606865031584	,Kkoual6WA,1231668867	,周蓬安,#怎样安全正确地使用燃气#如今有个很不好的现象，那就是社会正在培养“全能专家”，而且你还必须成为“全能专家”。比如针对菜市场上的有毒蔬菜，专家教你如何识别；“注水牛肉”盛行的时候，专家教你如何识别；腐竹有没有吊白块，专家教你如何识别；你购买一个金融产品，专家教你如何防骗；你手机接到陌生来电，专家教你如何预防诈骗；你手机收到短信息，专家教你别乱点链接；你高考后填报志愿，专家教你如何避免“野鸡大学”，等等等等。在这个处处有假、时时有骗的大环境下，你如果不能成为“全能专家”，还真的容易出问题，可大家都成为“全能专家”，这个社会需要付出多么大的代价？我们能不能“反向管理”？即通过执法力度，将那些“制假售假”的罚得倾家荡产，让诈骗者付出沉重的代价，让这个社会成为真正的诚信社会。怎样安全地使用燃气？我们照样不能按照培养“全能专家”的方式，通过培训用户来解决这个问题，而是应该将责任留给燃气公司，他们有专业指导责任，而且有安全维护责任。L时间视频的微博视频,,,,44,46,192,2021-06-16 06:55,微博视频号,	
4648606693589154	,KkotTf3HA,1632288021	,多多的黑眼圈,安全事故的警示！非常痛心，湖北十堰燃气爆炸事故已死亡25人，事故调查组已成立，具体原因正在调查之中。安全事故发生的原因各不相同，但最根本的一条：我们是不是真正把心思放在做事上并真的去想把事做好！,,,,0,0,0,2021-06-16 06:54,华为畅享20 5G,	
4648606608392324	,KkotKzde4,3496572663	,绿旋舞80,#十堰天然气爆炸的背后##重启之极海听雷#熬到现在终于把头发绣完了,,,,0,0,0,2021-06-16 06:54,微博 weibo.com,	
4648605614606655	,Kkos9jkoT,6051581839	,山西绛县反邪教,//@山西反邪教:【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！,,,山西反邪教,0,0,0,2021-06-16 06:50,HUAWEI P40 5G,4648456419020039	
4648605484844038	,KkorWkk9E,2257164244	,湘西联通,//@湖南联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,湖南联通,5,5,5,2021-06-16 06:49,HUAWEI P30,4647924450987039	
4648605284304003	,KkorCi3Fp,6586581146	,飓风侠,#中央就十堰爆炸发出重要提醒#6月13日，突发，湖北十堰一市场发生爆炸#今日热门#L飓风侠的微博视频,,,,0,0,0,2021-06-16 06:48,微博视频号,	
4648605019538477	,KkorbE1op,2332437804	,西湖检察,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,1,1,2021-06-16 06:47,微博视频号,	
4648604725936970	,KkoqIoUtA,5350840124	,风儿越大心儿越荡,湖北省委省政府成立十堰市艳湖社区集贸市场燃气爆炸事故调查组O网页链接,,,,0,0,0,2021-06-16 06:46,学习强国客户端,	
4648603643806834	,KkooYfYky,1782370260	,韦观World,精日分子看看日本网民的评论吧，中日友好是真的吗？！#湖北十堰燃气爆炸现场损毁惨重##v光计划#,,,,1,6,7,2021-06-16 06:42,,	
4648602347765803	,KkomSwAeT,2672844063	,荆楚人龍子啸,#湖北十堰消防员吃着包子睡着了#這一次十堰燃氣爆炸💥死了這麼多人，真的讓人很痛心！消防員們連續奮戰辛苦了！,,,,0,0,0,2021-06-16 06:37,Note 9,	
4648601818497587	,Kkom1zEBR,7537853738	,倪寿章,湖北省委省政府成立十堰市艳湖社区集贸市场燃气爆炸事故调查组O网页链接,,,,0,0,0,2021-06-16 06:35,学习强国客户端,	
4648601789137375	,KkolYCl31,2575101417	,周至法院,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 06:34,微博视频号,	
4648601462768494	,KkolsbCd8,2726417763	,宋中清主任律师,热点@人民日报【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,人民日报,0,3,1,2021-06-16 06:33,热点超话,	
4648601151866506	,KkokX7PyW,3248402811	,leader2o,#十堰天然气爆炸的背后##重启之极海听雷#易烊千玺[超话]『少年歌者易烊千玺，他太忙了|青年力』O少年歌者易烊千玺，他太忙了|青年力,,,,0,0,0,2021-06-16 06:32,微博 weibo.com,	
4648652385291624	,KkpFAmcAM,2320400652	,gghh456456,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！￼湖北日报的微博视频,,,,0,0,0,2021-06-16 09:55,窗 - 魅族 PRO 7,	
4648652381620578	,KkpFA6NAm,2661887741	,姑娘我天生傲骨怎可服输,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 09:55,社会综合 · 视频社区,	
4648652284366178	,KkpFqijQe,2380493115	,沧州能量,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！@同城沧州L沧州能量的微博视频,,,同城沧州,0,0,3,2021-06-16 09:55,微博视频号,	
4648652113183488	,KkpF9dmaA,2641973951	,潍坊消防宣传,6月14日，湖北十堰燃气爆炸事故救援现场，#消防员持续搜救后就地累睡着了#辛苦了L湖北消防的微博视频,,,,0,0,0,2021-06-16 09:54,iPhone客户端,	
4648652108727072	,KkpF8ACje,2784269433	,养猪的小丫头,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 09:54,社会综合 · 视频社区,	
4648652087758681	,KkpF6wyo1,3243757400	,安徽商贸学院警务站,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！#点赞逆行者##火焰蓝守护平安#L湖北日报的微博视频,,,,0,2,2,2021-06-16 09:54,微博视频号,	
4648652025628400	,KkpF0nCcE,6002188131	,朔州政法,#十堰爆炸事故调查组成立##十堰燃气爆炸已致25人死亡#【如何安全使用燃气？】,,,,1,1,0,2021-06-16 09:54,iPhone客户端,4648395894951973	
4648651886169398	,KkpEMpSWq,5778860543	,吴参谋说消防,【#湖北十堰消防员吃着包子睡着了#】辛苦了！致敬！6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。#火焰蓝守护平安#L湖北日报的微博视频,,,,0,0,0,2021-06-16 09:54,微博视频号,	
4648651869130469	,KkpEKCjfD,2630100133	,受傷了誰来疼呢,【辛苦了#湖北十堰消防员吃着包子睡着了#】6月13日，湖北十堰燃气爆炸事故救援现场，消防员高强度工作后，咬了一口包子就睡着了。致敬！L湖北日报的微博视频,,,,0,0,0,2021-06-16 09:53,社会综合 · 视频社区,	
